ZipCode,StateFIPS,State,CountyFIPS,County
"55961","27","MN","099","MOWER"
"55963","27","MN","039","DODGE"
"55963","27","MN","049","GOODHUE"
"55963","27","MN","109","OLMSTED"
"55971","27","MN","045","FILLMORE"
"55971","27","MN","055","HOUSTON"
"55971","27","MN","169","WINONA"
"55972","27","MN","109","OLMSTED"
"55972","27","MN","169","WINONA"
"55974","27","MN","045","FILLMORE"
"55974","27","MN","055","HOUSTON"
"55975","27","MN","045","FILLMORE"
"55975","27","MN","099","MOWER"
"55976","27","MN","045","FILLMORE"
"55976","27","MN","099","MOWER"
"55976","27","MN","109","OLMSTED"
"55991","27","MN","109","OLMSTED"
"55991","27","MN","157","WABASHA"
"56011","27","MN","019","CARVER"
"56011","27","MN","079","LE SUEUR"
"56011","27","MN","139","SCOTT"
"56011","27","MN","143","SIBLEY"
"56013","27","MN","043","FARIBAULT"
"56013","27","MN","091","MARTIN"
"56019","27","MN","015","BROWN"
"56019","27","MN","033","COTTONWOOD"
"56019","27","MN","165","WATONWAN"
"56026","27","MN","047","FREEBORN"
"56026","27","MN","147","STEELE"
"56026","27","MN","161","WASECA"
"56027","27","MN","043","FARIBAULT"
"56027","27","MN","091","MARTIN"
"56028","27","MN","079","LE SUEUR"
"56028","27","MN","161","WASECA"
"56042","27","MN","047","FREEBORN"
"56042","27","MN","161","WASECA"
"56044","27","MN","079","LE SUEUR"
"56044","27","MN","139","SCOTT"
"56044","27","MN","143","SIBLEY"
"56048","27","MN","013","BLUE EARTH"
"56048","27","MN","161","WASECA"
"56050","27","MN","013","BLUE EARTH"
"56050","27","MN","079","LE SUEUR"
"56052","27","MN","079","LE SUEUR"
"56052","27","MN","131","RICE"
"56054","27","MN","103","NICOLLET"
"56054","27","MN","143","SIBLEY"
"56058","27","MN","079","LE SUEUR"
"56058","27","MN","103","NICOLLET"
"56058","27","MN","143","SIBLEY"
"56060","27","MN","013","BLUE EARTH"
"56060","27","MN","165","WATONWAN"
"56062","27","MN","015","BROWN"
"56062","27","MN","165","WATONWAN"
"56063","27","MN","013","BLUE EARTH"
"56063","27","MN","079","LE SUEUR"
"56063","27","MN","161","WASECA"
"56065","27","MN","013","BLUE EARTH"
"56065","27","MN","043","FARIBAULT"
"56065","27","MN","161","WASECA"
"56068","27","MN","013","BLUE EARTH"
"56068","27","MN","043","FARIBAULT"
"56068","27","MN","161","WASECA"
"56069","27","MN","079","LE SUEUR"
"56069","27","MN","131","RICE"
"56071","27","MN","079","LE SUEUR"
"56071","27","MN","131","RICE"
"56071","27","MN","139","SCOTT"
"56072","27","MN","047","FREEBORN"
"56072","27","MN","161","WASECA"
"56073","27","MN","015","BROWN"
"56073","27","MN","103","NICOLLET"
"56078","27","MN","013","BLUE EARTH"
"56078","27","MN","161","WASECA"
"56081","27","MN","015","BROWN"
"56081","27","MN","165","WATONWAN"
"56082","27","MN","079","LE SUEUR"
"56082","27","MN","103","NICOLLET"
"56083","27","MN","015","BROWN"
"56083","27","MN","033","COTTONWOOD"
"56083","27","MN","127","REDWOOD"
"56085","27","MN","015","BROWN"
"56085","27","MN","127","REDWOOD"
"56087","27","MN","015","BROWN"
"56087","27","MN","127","REDWOOD"
"56088","27","MN","091","MARTIN"
"56088","27","MN","165","WATONWAN"
"56093","27","MN","147","STEELE"
"56093","27","MN","161","WASECA"
"56096","27","MN","079","LE SUEUR"
"56096","27","MN","131","RICE"
"56096","27","MN","161","WASECA"
"56097","27","MN","043","FARIBAULT"
"56097","27","MN","047","FREEBORN"
"56097","27","MN","161","WASECA"
"56098","27","MN","043","FARIBAULT"
"56098","27","MN","091","MARTIN"
"56101","27","MN","033","COTTONWOOD"
"56101","27","MN","063","JACKSON"
"56111","27","MN","063","JACKSON"
"56111","27","MN","091","MARTIN"
"56113","27","MN","081","LINCOLN"
"56113","27","MN","083","LYON"
"56115","27","MN","083","LYON"
"56115","27","MN","101","MURRAY"
"56118","27","MN","033","COTTONWOOD"
"56118","27","MN","063","JACKSON"
"56119","27","MN","063","JACKSON"
"56119","27","MN","105","NOBLES"
"56120","27","MN","033","COTTONWOOD"
"56120","27","MN","165","WATONWAN"
"56128","27","MN","105","NOBLES"
"56128","27","MN","117","PIPESTONE"
"56131","27","MN","033","COTTONWOOD"
"56131","27","MN","101","MURRAY"
"56131","27","MN","105","NOBLES"
"56136","27","MN","081","LINCOLN"
"56136","46","SD","039","DEUEL"
"56137","27","MN","033","COTTONWOOD"
"56137","27","MN","063","JACKSON"
"56141","27","MN","101","MURRAY"
"56141","27","MN","105","NOBLES"
"56144","27","MN","117","PIPESTONE"
"56144","27","MN","133","ROCK"
"56144","46","SD","101","MOODY"
"56147","27","MN","105","NOBLES"
"56147","27","MN","133","ROCK"
"56152","27","MN","033","COTTONWOOD"
"56152","27","MN","127","REDWOOD"
"56158","27","MN","105","NOBLES"
"56158","27","MN","133","ROCK"
"56159","27","MN","033","COTTONWOOD"
"56159","27","MN","063","JACKSON"
"56160","27","MN","063","JACKSON"
"56160","27","MN","091","MARTIN"
"56160","27","MN","165","WATONWAN"
"56162","27","MN","091","MARTIN"
"56162","27","MN","165","WATONWAN"
"56164","27","MN","081","LINCOLN"
"56164","27","MN","117","PIPESTONE"
"56164","46","SD","101","MOODY"
"56166","27","MN","033","COTTONWOOD"
"56166","27","MN","127","REDWOOD"
"56167","27","MN","063","JACKSON"
"56167","27","MN","105","NOBLES"
"56170","27","MN","083","LYON"
"56170","27","MN","117","PIPESTONE"
"56175","27","MN","083","LYON"
"56175","27","MN","127","REDWOOD"
"56178","27","MN","081","LINCOLN"
"56178","27","MN","083","LYON"
"56180","27","MN","033","COTTONWOOD"
"56180","27","MN","101","MURRAY"
"56180","27","MN","127","REDWOOD"
"56183","27","MN","033","COTTONWOOD"
"56183","27","MN","101","MURRAY"
"56186","27","MN","101","MURRAY"
"56186","27","MN","117","PIPESTONE"
"56187","27","MN","063","JACKSON"
"56187","27","MN","105","NOBLES"
"56208","27","MN","011","BIG STONE"
"56208","27","MN","073","LAC QUI PARLE"
"56208","27","MN","151","SWIFT"
"56209","27","MN","067","KANDIYOHI"
"56209","27","MN","093","MEEKER"
"56211","27","MN","011","BIG STONE"
"56211","27","MN","155","TRAVERSE"
"56214","27","MN","127","REDWOOD"
"56214","27","MN","173","YELLOW MEDICINE"
"56215","27","MN","121","POPE"
"56215","27","MN","151","SWIFT"
"56218","27","MN","073","LAC QUI PARLE"
"56218","27","MN","173","YELLOW MEDICINE"
"56219","27","MN","155","TRAVERSE"
"56219","46","SD","109","ROBERTS"
"56220","27","MN","073","LAC QUI PARLE"
"56220","27","MN","081","LINCOLN"
"56220","27","MN","173","YELLOW MEDICINE"
"56221","27","MN","011","BIG STONE"
"56221","27","MN","149","STEVENS"
"56228","27","MN","093","MEEKER"
"56228","27","MN","129","RENVILLE"
"56229","27","MN","083","LYON"
"56229","27","MN","173","YELLOW MEDICINE"
"56235","27","MN","051","GRANT"
"56235","27","MN","149","STEVENS"
"56236","27","MN","011","BIG STONE"
"56236","27","MN","155","TRAVERSE"
"56240","27","MN","011","BIG STONE"
"56240","27","MN","155","TRAVERSE"
"56241","27","MN","129","RENVILLE"
"56241","27","MN","173","YELLOW MEDICINE"
"56241","27","MN","023","CHIPPEWA"
"56244","27","MN","121","POPE"
"56244","27","MN","149","STEVENS"
"56248","27","MN","051","GRANT"
"56248","27","MN","155","TRAVERSE"
"56252","27","MN","067","KANDIYOHI"
"56252","27","MN","151","SWIFT"
"56257","27","MN","073","LAC QUI PARLE"
"56257","46","SD","039","DEUEL"
"56258","27","MN","083","LYON"
"56258","27","MN","127","REDWOOD"
"56260","27","MN","023","CHIPPEWA"
"56260","27","MN","129","RENVILLE"
"56262","27","MN","023","CHIPPEWA"
"56262","27","MN","151","SWIFT"
"56263","27","MN","083","LYON"
"56263","27","MN","127","REDWOOD"
"56264","27","MN","081","LINCOLN"
"56264","27","MN","083","LYON"
"56264","27","MN","173","YELLOW MEDICINE"
"56265","27","MN","023","CHIPPEWA"
"56265","27","MN","073","LAC QUI PARLE"
"56265","27","MN","173","YELLOW MEDICINE"
"56266","27","MN","015","BROWN"
"56266","27","MN","127","REDWOOD"
"56270","27","MN","127","REDWOOD"
"56270","27","MN","129","RENVILLE"
"56271","27","MN","023","CHIPPEWA"
"56271","27","MN","151","SWIFT"
"56274","27","MN","051","GRANT"
"56274","27","MN","155","TRAVERSE"
"56276","27","MN","011","BIG STONE"
"56276","27","MN","073","LAC QUI PARLE"
"56278","27","MN","011","BIG STONE"
"56278","27","MN","073","LAC QUI PARLE"
"56280","27","MN","081","LINCOLN"
"56280","27","MN","173","YELLOW MEDICINE"
"56283","27","MN","127","REDWOOD"
"56283","27","MN","129","RENVILLE"
"56284","27","MN","067","KANDIYOHI"
"56284","27","MN","127","REDWOOD"
"56284","27","MN","129","RENVILLE"
"56289","27","MN","067","KANDIYOHI"
"56289","27","MN","151","SWIFT"
"56291","27","MN","081","LINCOLN"
"56291","27","MN","083","LYON"
"56291","27","MN","173","YELLOW MEDICINE"
"56304","27","MN","009","BENTON"
"56304","27","MN","141","SHERBURNE"
"56304","27","MN","145","STEARNS"
"56308","27","MN","041","DOUGLAS"
"56308","27","MN","121","POPE"
"56309","27","MN","041","DOUGLAS"
"56309","27","MN","051","GRANT"
"56309","27","MN","111","OTTER TAIL"
"56312","27","MN","067","KANDIYOHI"
"56312","27","MN","145","STEARNS"
"56315","27","MN","041","DOUGLAS"
"56315","27","MN","111","OTTER TAIL"
"56316","27","MN","067","KANDIYOHI"
"56316","27","MN","145","STEARNS"
"56319","27","MN","041","DOUGLAS"
"56319","27","MN","153","TODD"
"56323","27","MN","121","POPE"
"56323","27","MN","149","STEVENS"
"56324","27","MN","051","GRANT"
"56324","27","MN","111","OTTER TAIL"
"56326","27","MN","041","DOUGLAS"
"56326","27","MN","051","GRANT"
"56326","27","MN","111","OTTER TAIL"
"56327","27","MN","041","DOUGLAS"
"56327","27","MN","121","POPE"
"56329","27","MN","009","BENTON"
"56329","27","MN","095","MILLE LACS"
"56329","27","MN","097","MORRISON"
"56330","27","MN","009","BENTON"
"56330","27","MN","095","MILLE LACS"
"56334","27","MN","041","DOUGLAS"
"56334","27","MN","121","POPE"
"56338","27","MN","035","CROW WING"
"56338","27","MN","095","MILLE LACS"
"56338","27","MN","097","MORRISON"
"56339","27","MN","041","DOUGLAS"
"56339","27","MN","051","GRANT"
"56340","27","MN","097","MORRISON"
"56340","27","MN","145","STEARNS"
"56342","27","MN","001","AITKIN"
"56342","27","MN","065","KANABEC"
"56342","27","MN","095","MILLE LACS"
"56343","27","MN","041","DOUGLAS"
"56343","27","MN","051","GRANT"
"56343","27","MN","121","POPE"
"56343","27","MN","149","STEVENS"
"56347","27","MN","097","MORRISON"
"56347","27","MN","153","TODD"
"56349","27","MN","041","DOUGLAS"
"56349","27","MN","121","POPE"
"56353","27","MN","059","ISANTI"
"56353","27","MN","095","MILLE LACS"
"56353","27","MN","097","MORRISON"
"56357","27","MN","009","BENTON"
"56357","27","MN","095","MILLE LACS"
"56358","27","MN","065","KANABEC"
"56358","27","MN","095","MILLE LACS"
"56360","27","MN","041","DOUGLAS"
"56360","27","MN","153","TODD"
"56361","27","MN","041","DOUGLAS"
"56361","27","MN","111","OTTER TAIL"
"56362","27","MN","067","KANDIYOHI"
"56362","27","MN","093","MEEKER"
"56362","27","MN","145","STEARNS"
"56364","27","MN","035","CROW WING"
"56364","27","MN","097","MORRISON"
"56367","27","MN","009","BENTON"
"56367","27","MN","145","STEARNS"
"56373","27","MN","009","BENTON"
"56373","27","MN","097","MORRISON"
"56377","27","MN","009","BENTON"
"56377","27","MN","145","STEARNS"
"56378","27","MN","145","STEARNS"
"56378","27","MN","153","TODD"
"56379","27","MN","009","BENTON"
"56379","27","MN","145","STEARNS"
"56382","27","MN","097","MORRISON"
"56382","27","MN","153","TODD"
"56385","27","MN","041","DOUGLAS"
"56385","27","MN","121","POPE"
"56385","27","MN","145","STEARNS"
"56401","27","MN","021","CASS"
"56401","27","MN","035","CROW WING"
"56431","27","MN","001","AITKIN"
"56431","27","MN","035","CROW WING"
"56433","27","MN","021","CASS"
"56433","27","MN","057","HUBBARD"
"56434","27","MN","153","TODD"
"56434","27","MN","159","WADENA"
"56435","27","MN","021","CASS"
"56435","27","MN","035","CROW WING"
"56437","27","MN","111","OTTER TAIL"
"56437","27","MN","153","TODD"
"56443","27","MN","097","MORRISON"
"56443","27","MN","153","TODD"
"56446","27","MN","041","DOUGLAS"
"56446","27","MN","153","TODD"
"56449","27","MN","035","CROW WING"
"56449","27","MN","097","MORRISON"
"56450","27","MN","035","CROW WING"
"56450","27","MN","095","MILLE LACS"
"56453","27","MN","111","OTTER TAIL"
"56453","27","MN","153","TODD"
"56461","27","MN","021","CASS"
"56461","27","MN","057","HUBBARD"
"56464","27","MN","005","BECKER"
"56464","27","MN","057","HUBBARD"
"56464","27","MN","111","OTTER TAIL"
"56464","27","MN","159","WADENA"
"56466","27","MN","021","CASS"
"56466","27","MN","097","MORRISON"
"56466","27","MN","153","TODD"
"56468","27","MN","021","CASS"
"56468","27","MN","035","CROW WING"
"56470","27","MN","005","BECKER"
"56470","27","MN","057","HUBBARD"
"56472","27","MN","021","CASS"
"56472","27","MN","035","CROW WING"
"56474","27","MN","021","CASS"
"56474","27","MN","035","CROW WING"
"56477","27","MN","111","OTTER TAIL"
"56477","27","MN","159","WADENA"
"56479","27","MN","153","TODD"
"56479","27","MN","159","WADENA"
"56481","27","MN","021","CASS"
"56481","27","MN","153","TODD"
"56481","27","MN","159","WADENA"
"56482","27","MN","111","OTTER TAIL"
"56482","27","MN","153","TODD"
"56482","27","MN","159","WADENA"
"56501","27","MN","005","BECKER"
"56501","27","MN","111","OTTER TAIL"
"56514","27","MN","027","CLAY"
"56514","27","MN","111","OTTER TAIL"
"56514","27","MN","167","WILKIN"
"56516","27","MN","087","MAHNOMEN"
"56516","27","MN","107","NORMAN"
"56519","27","MN","027","CLAY"
"56519","27","MN","107","NORMAN"
"56522","27","MN","111","OTTER TAIL"
"56522","27","MN","167","WILKIN"
"56535","27","MN","119","POLK"
"56535","27","MN","125","RED LAKE"
"56540","27","MN","107","NORMAN"
"56540","27","MN","119","POLK"
"56542","27","MN","087","MAHNOMEN"
"56542","27","MN","119","POLK"
"56544","27","MN","005","BECKER"
"56544","27","MN","111","OTTER TAIL"
"56552","27","MN","005","BECKER"
"56552","27","MN","027","CLAY"
"56554","27","MN","005","BECKER"
"56554","27","MN","027","CLAY"
"56557","27","MN","029","CLEARWATER"
"56557","27","MN","087","MAHNOMEN"
"56557","27","MN","107","NORMAN"
"56560","27","MN","027","CLAY"
"56560","27","MN","167","WILKIN"
"56572","27","MN","005","BECKER"
"56572","27","MN","027","CLAY"
"56572","27","MN","111","OTTER TAIL"
"56579","27","MN","111","OTTER TAIL"
"56579","27","MN","167","WILKIN"
"56585","27","MN","005","BECKER"
"56585","27","MN","027","CLAY"
"56589","27","MN","005","BECKER"
"56589","27","MN","087","MAHNOMEN"
"56601","27","MN","007","BELTRAMI"
"56601","27","MN","057","HUBBARD"
"56621","27","MN","029","CLEARWATER"
"56621","27","MN","119","POLK"
"56623","27","MN","071","KOOCHICHING"
"56623","27","MN","077","LAKE OF THE WOODS"
"56630","27","MN","001","AITKIN"
"56630","27","MN","007","BELTRAMI"
"56630","27","MN","061","ITASCA"
"56633","27","MN","007","BELTRAMI"
"56633","27","MN","021","CASS"
"56633","27","MN","057","HUBBARD"
"56634","27","MN","029","CLEARWATER"
"56634","27","MN","119","POLK"
"56636","27","MN","021","CASS"
"56636","27","MN","061","ITASCA"
"56639","27","MN","061","ITASCA"
"56639","27","MN","071","KOOCHICHING"
"56644","27","MN","029","CLEARWATER"
"56644","27","MN","119","POLK"
"56651","27","MN","087","MAHNOMEN"
"56651","27","MN","119","POLK"
"56661","27","MN","007","BELTRAMI"
"56661","27","MN","061","ITASCA"
"56661","27","MN","071","KOOCHICHING"
"56669","27","MN","071","KOOCHICHING"
"56669","27","MN","137","SAINT LOUIS"
"56676","27","MN","007","BELTRAMI"
"56676","27","MN","029","CLEARWATER"
"56678","27","MN","007","BELTRAMI"
"56678","27","MN","057","HUBBARD"
"56684","27","MN","113","PENNINGTON"
"56684","27","MN","119","POLK"
"56684","27","MN","125","RED LAKE"
"56701","27","MN","089","MARSHALL"
"56701","27","MN","113","PENNINGTON"
"56710","27","MN","089","MARSHALL"
"56710","27","MN","119","POLK"
"56716","27","MN","119","POLK"
"56716","27","MN","125","RED LAKE"
"56725","27","MN","089","MARSHALL"
"56725","27","MN","113","PENNINGTON"
"56727","27","MN","007","BELTRAMI"
"56727","27","MN","089","MARSHALL"
"56732","27","MN","069","KITTSON"
"56732","27","MN","089","MARSHALL"
"56732","27","MN","135","ROSEAU"
"56735","27","MN","069","KITTSON"
"56735","27","MN","135","ROSEAU"
"56736","27","MN","119","POLK"
"56736","27","MN","125","RED LAKE"
"56742","27","MN","113","PENNINGTON"
"56742","27","MN","125","RED LAKE"
"56744","27","MN","089","MARSHALL"
"56744","27","MN","119","POLK"
"56748","27","MN","113","PENNINGTON"
"56748","27","MN","125","RED LAKE"
"56750","27","MN","113","PENNINGTON"
"56750","27","MN","119","POLK"
"56750","27","MN","125","RED LAKE"
"56759","27","MN","089","MARSHALL"
"56759","27","MN","135","ROSEAU"
"56762","27","MN","089","MARSHALL"
"56762","27","MN","119","POLK"
"57001","46","SD","083","LINCOLN"
"57001","46","SD","127","UNION"
"57004","46","SD","027","CLAY"
"57004","46","SD","083","LINCOLN"
"57004","46","SD","127","UNION"
"57006","46","SD","011","BROOKINGS"
"57006","46","SD","101","MOODY"
"57010","46","SD","027","CLAY"
"57010","46","SD","127","UNION"
"57014","46","SD","027","CLAY"
"57014","46","SD","083","LINCOLN"
"57014","46","SD","125","TURNER"
"57015","46","SD","099","MINNEHAHA"
"57015","46","SD","125","TURNER"
"57016","46","SD","079","LAKE"
"57016","46","SD","099","MINNEHAHA"
"57017","46","SD","079","LAKE"
"57017","46","SD","101","MOODY"
"57018","46","SD","079","LAKE"
"57018","46","SD","099","MINNEHAHA"
"57022","46","SD","099","MINNEHAHA"
"57022","46","SD","101","MOODY"
"57026","46","SD","011","BROOKINGS"
"57026","46","SD","101","MOODY"
"57026","27","MN","081","LINCOLN"
"57026","27","MN","117","PIPESTONE"
"57029","46","SD","067","HUTCHINSON"
"57029","46","SD","125","TURNER"
"57030","46","SD","099","MINNEHAHA"
"57030","27","MN","133","ROCK"
"57031","46","SD","027","CLAY"
"57031","46","SD","135","YANKTON"
"57034","46","SD","083","LINCOLN"
"57034","46","SD","127","UNION"
"57034","19","IA","167","SIOUX"
"57035","46","SD","087","MCCOOK"
"57035","46","SD","099","MINNEHAHA"
"57037","46","SD","027","CLAY"
"57037","46","SD","125","TURNER"
"57037","46","SD","135","YANKTON"
"57039","46","SD","083","LINCOLN"
"57039","46","SD","125","TURNER"
"57040","46","SD","009","BON HOMME"
"57040","46","SD","135","YANKTON"
"57043","46","SD","067","HUTCHINSON"
"57043","46","SD","087","MCCOOK"
"57043","46","SD","125","TURNER"
"57045","46","SD","067","HUTCHINSON"
"57045","46","SD","135","YANKTON"
"57047","46","SD","087","MCCOOK"
"57047","46","SD","125","TURNER"
"57048","46","SD","087","MCCOOK"
"57048","46","SD","099","MINNEHAHA"
"57053","46","SD","087","MCCOOK"
"57053","46","SD","099","MINNEHAHA"
"57053","46","SD","125","TURNER"
"57058","46","SD","087","MCCOOK"
"57058","46","SD","097","MINER"
"57059","46","SD","009","BON HOMME"
"57059","46","SD","067","HUTCHINSON"
"57063","46","SD","009","BON HOMME"
"57063","46","SD","135","YANKTON"
"57064","46","SD","083","LINCOLN"
"57064","46","SD","125","TURNER"
"57068","46","SD","099","MINNEHAHA"
"57068","27","MN","133","ROCK"
"57070","46","SD","125","TURNER"
"57070","46","SD","135","YANKTON"
"57071","46","SD","011","BROOKINGS"
"57071","46","SD","079","LAKE"
"57071","46","SD","101","MOODY"
"57072","46","SD","027","CLAY"
"57072","46","SD","135","YANKTON"
"57076","46","SD","079","LAKE"
"57076","46","SD","097","MINER"
"57106","46","SD","083","LINCOLN"
"57106","46","SD","099","MINNEHAHA"
"57108","46","SD","083","LINCOLN"
"57108","46","SD","099","MINNEHAHA"
"57212","46","SD","077","KINGSBURY"
"57212","46","SD","011","BROOKINGS"
"57212","46","SD","057","HAMLIN"
"57213","46","SD","011","BROOKINGS"
"57213","46","SD","039","DEUEL"
"57216","46","SD","051","GRANT"
"57216","46","SD","109","ROBERTS"
"57221","46","SD","025","CLARK"
"57221","46","SD","057","HAMLIN"
"57225","46","SD","025","CLARK"
"57225","46","SD","039","DEUEL"
"57226","46","SD","039","DEUEL"
"57226","46","SD","057","HAMLIN"
"57234","46","SD","011","BROOKINGS"
"57234","46","SD","039","DEUEL"
"57234","46","SD","057","HAMLIN"
"57235","46","SD","029","CODINGTON"
"57235","46","SD","037","DAY"
"57238","46","SD","029","CODINGTON"
"57238","46","SD","039","DEUEL"
"57242","46","SD","029","CODINGTON"
"57242","46","SD","057","HAMLIN"
"57243","46","SD","025","CLARK"
"57243","46","SD","029","CODINGTON"
"57248","46","SD","057","HAMLIN"
"57248","46","SD","077","KINGSBURY"
"57252","46","SD","051","GRANT"
"57252","46","SD","109","ROBERTS"
"57256","46","SD","051","GRANT"
"57256","46","SD","109","ROBERTS"
"57258","46","SD","025","CLARK"
"57258","46","SD","115","SPINK"
"57259","46","SD","039","DEUEL"
"57259","46","SD","051","GRANT"
"57262","46","SD","091","MARSHALL"
"57262","46","SD","109","ROBERTS"
"57263","46","SD","029","CODINGTON"
"57263","46","SD","051","GRANT"
"57265","46","SD","039","DEUEL"
"57265","46","SD","051","GRANT"
"57266","46","SD","051","GRANT"
"57266","46","SD","109","ROBERTS"
"57268","46","SD","011","BROOKINGS"
"57268","46","SD","039","DEUEL"
"57270","46","SD","091","MARSHALL"
"57270","46","SD","109","ROBERTS"
"57271","46","SD","025","CLARK"
"57271","46","SD","057","HAMLIN"
"57273","46","SD","037","DAY"
"57273","46","SD","109","ROBERTS"
"57274","46","SD","025","CLARK"
"57274","46","SD","037","DAY"
"57301","46","SD","035","DAVISON"
"57301","46","SD","061","HANSON"
"57312","46","SD","005","BEADLE"
"57312","46","SD","073","JERAULD"
"57313","46","SD","023","CHARLES MIX"
"57313","46","SD","043","DOUGLAS"
"57319","46","SD","067","HUTCHINSON"
"57319","46","SD","087","MCCOOK"
"57319","46","SD","125","TURNER"
"57321","46","SD","061","HANSON"
"57321","46","SD","087","MCCOOK"
"57321","46","SD","097","MINER"
"57322","46","SD","005","BEADLE"
"57322","46","SD","025","CLARK"
"57322","46","SD","115","SPINK"
"57323","46","SD","077","KINGSBURY"
"57323","46","SD","097","MINER"
"57325","46","SD","015","BRULE"
"57325","46","SD","017","BUFFALO"
"57330","46","SD","023","CHARLES MIX"
"57330","46","SD","043","DOUGLAS"
"57330","46","SD","067","HUTCHINSON"
"57331","46","SD","035","DAVISON"
"57331","46","SD","043","DOUGLAS"
"57331","46","SD","067","HUTCHINSON"
"57332","46","SD","061","HANSON"
"57332","46","SD","067","HUTCHINSON"
"57332","46","SD","087","MCCOOK"
"57334","46","SD","035","DAVISON"
"57334","46","SD","061","HANSON"
"57334","46","SD","067","HUTCHINSON"
"57340","46","SD","061","HANSON"
"57340","46","SD","097","MINER"
"57345","46","SD","049","FAULK"
"57345","46","SD","069","HYDE"
"57348","46","SD","005","BEADLE"
"57348","46","SD","115","SPINK"
"57353","46","SD","005","BEADLE"
"57353","46","SD","077","KINGSBURY"
"57355","46","SD","015","BRULE"
"57355","46","SD","017","BUFFALO"
"57355","46","SD","073","JERAULD"
"57359","46","SD","003","AURORA"
"57359","46","SD","035","DAVISON"
"57359","46","SD","111","SANBORN"
"57362","46","SD","017","BUFFALO"
"57362","46","SD","059","HAND"
"57363","46","SD","003","AURORA"
"57363","46","SD","035","DAVISON"
"57363","46","SD","111","SANBORN"
"57366","46","SD","043","DOUGLAS"
"57366","46","SD","067","HUTCHINSON"
"57369","46","SD","003","AURORA"
"57369","46","SD","023","CHARLES MIX"
"57369","46","SD","043","DOUGLAS"
"57370","46","SD","015","BRULE"
"57370","46","SD","017","BUFFALO"
"57374","46","SD","061","HANSON"
"57374","46","SD","087","MCCOOK"
"57376","46","SD","009","BON HOMME"
"57376","46","SD","067","HUTCHINSON"
"57379","46","SD","005","BEADLE"
"57379","46","SD","073","JERAULD"
"57381","46","SD","005","BEADLE"
"57381","46","SD","059","HAND"
"57382","46","SD","003","AURORA"
"57382","46","SD","005","BEADLE"
"57382","46","SD","073","JERAULD"
"57385","46","SD","073","JERAULD"
"57385","46","SD","111","SANBORN"
"57424","46","SD","049","FAULK"
"57424","46","SD","115","SPINK"
"57428","46","SD","045","EDMUNDS"
"57428","46","SD","129","WALWORTH"
"57432","46","SD","013","BROWN"
"57432","46","SD","091","MARSHALL"
"57434","46","SD","013","BROWN"
"57434","46","SD","025","CLARK"
"57434","46","SD","037","DAY"
"57434","46","SD","115","SPINK"
"57435","46","SD","045","EDMUNDS"
"57435","46","SD","049","FAULK"
"57437","46","SD","021","CAMPBELL"
"57437","46","SD","089","MCPHERSON"
"57442","46","SD","041","DEWEY"
"57442","46","SD","107","POTTER"
"57442","46","SD","119","SULLY"
"57448","46","SD","045","EDMUNDS"
"57448","46","SD","089","MCPHERSON"
"57450","46","SD","107","POTTER"
"57450","46","SD","129","WALWORTH"
"57451","46","SD","013","BROWN"
"57451","46","SD","045","EDMUNDS"
"57452","46","SD","021","CAMPBELL"
"57452","46","SD","129","WALWORTH"
"57454","46","SD","037","DAY"
"57454","46","SD","091","MARSHALL"
"57460","46","SD","013","BROWN"
"57460","46","SD","045","EDMUNDS"
"57460","46","SD","049","FAULK"
"57460","46","SD","115","SPINK"
"57465","46","SD","049","FAULK"
"57465","46","SD","115","SPINK"
"57466","46","SD","045","EDMUNDS"
"57466","46","SD","049","FAULK"
"57467","46","SD","049","FAULK"
"57467","46","SD","059","HAND"
"57469","46","SD","059","HAND"
"57469","46","SD","115","SPINK"
"57470","46","SD","049","FAULK"
"57470","46","SD","059","HAND"
"57473","46","SD","049","FAULK"
"57473","46","SD","107","POTTER"
"57475","46","SD","045","EDMUNDS"
"57475","46","SD","107","POTTER"
"57476","46","SD","059","HAND"
"57476","46","SD","115","SPINK"
"57481","46","SD","013","BROWN"
"57481","46","SD","045","EDMUNDS"
"57481","46","SD","089","MCPHERSON"
"57501","46","SD","065","HUGHES"
"57501","46","SD","119","SULLY"
"57521","46","SD","071","JACKSON"
"57521","46","SD","095","MELLETTE"
"57522","46","SD","065","HUGHES"
"57522","46","SD","119","SULLY"
"57529","46","SD","053","GREGORY"
"57529","46","SD","123","TRIPP"
"57532","46","SD","085","LYMAN"
"57532","46","SD","117","STANLEY"
"57533","46","SD","053","GREGORY"
"57533","46","SD","085","LYMAN"
"57533","46","SD","123","TRIPP"
"57533","31","NE","123","MORRILL"
"57534","46","SD","085","LYMAN"
"57534","46","SD","123","TRIPP"
"57536","46","SD","065","HUGHES"
"57536","46","SD","069","HYDE"
"57536","46","SD","119","SULLY"
"57552","46","SD","055","HAAKON"
"57552","46","SD","071","JACKSON"
"57552","46","SD","075","JONES"
"57552","46","SD","095","MELLETTE"
"57552","46","SD","117","STANLEY"
"57560","46","SD","007","BENNETT"
"57560","46","SD","071","JACKSON"
"57560","46","SD","095","MELLETTE"
"57567","46","SD","053","GREGORY"
"57567","46","SD","055","HAAKON"
"57567","46","SD","071","JACKSON"
"57576","46","SD","075","JONES"
"57576","46","SD","085","LYMAN"
"57580","46","SD","095","MELLETTE"
"57580","46","SD","121","TODD"
"57580","46","SD","123","TRIPP"
